title,url,has_fee
 A Bayesian Joint Model for Longitudinal Frequency and Duration Outcomes in a Migraine Study,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304102,FALSE
Modeling Time?Varying Effects of Multilevel Risk Factors of Hospitalizations in Patients on Dialysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301739,FALSE
Fast Two-Stage Estimator for Clustered Count Data with Overdispersion,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306453,FALSE
Adaptive Sequential Design for Seamless Phase 2/3 Combination,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302881,FALSE
Selecting Critical Boundaries in Group-Sequential Trials with Multiple Endpoints,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303059,FALSE
Covariate Adaptive Randomization in Seamless Phase II/III Clinical Trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304428,FALSE
Evaluation of Type 1 Error in a 2-In-1 Adaptive Phase 2/3 Design with Dual-Primary Endpoints in Oncology Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306632,FALSE
Implementation of an Adaptive Early Phase Trial Design for Drug Combinations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306785,FALSE
Developing Innovative Group Sequential Design Trials That Account for the Correlation Between Test Statistics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307003,FALSE
Unblinded Sample Size Re-Estimation in Clinical Trials with Count Outcomes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307033,FALSE
On the Robustification of MAP Prior in Bayesian Historical Data Borrowing,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301737,FALSE
Optimal Two-Stage Designs for Exploratory Basket Trials ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304363,FALSE
A Case Study of a Complex Design for a Clinical Trial with Features of Randomized Withdrawal and Parallel Randomization in a Rare Disease Area,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304737,FALSE
A Bayesian Design with Conditional Borrowing of Historical Data in a Rare Disease Setting,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304971,FALSE
Evaluation of False Discovery Rate in Platform Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306399,FALSE
Platform Trial Design with Incorporating Historical Data Dynamically,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307336,FALSE
Adjustment of Subgroups Reversal Effect via Bayesian Borrowing Approach in Oncology Regulatory Submission,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304563,FALSE
Documentation of Survey Settings in Public Use Data Sets,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302951,FALSE
Balancing Privacy and Precision: Disclosure Control Methods in Government Surveys,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306493,FALSE
Using Generative Adversarial Networks to Generate Synthetic Population,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306741,FALSE
Overdispersed Binomial Small Area Models with Application to Poverty Rate Estimation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307231,FALSE
Arrest-Related Deaths Program Redesign Study: Pilot Survey Measures of Decedent and Incident Characteristics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306901,FALSE
Likelihood Ratio Test in Multivariate Linear Regression: From Low to High Dimension,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304649,FALSE
Global and Simultaneous Hypothesis Testing for High-Dimensional Logistic Regression Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304965,FALSE
Inference for High-Dimensional Linear Mixed Effects Models: a Quasi-Likelihood Approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305239,FALSE
Divergence Based Inference for High-Dimensional GLMM,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306611,FALSE
Fundamental Limits of Exact Support Recovery in High Dimensions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306759,FALSE
Debiased Inference in High-Dimensional Single-Index Models Under Gaussian Design,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306939,FALSE
Inference for Heterogeneous Quantile Treatment Effects in High Dimensions: Rank and Score Balancing,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307264,FALSE
A Parametric Meta-Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306538,FALSE
A Spatial Bayesian Semiparametric Mixture Model for Positive Definite Matrices with Applications to Diffusion Tensor Imaging,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304259,FALSE
Hierarchical Hidden Markov Models for Response Time Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306556,FALSE
A Functional Additive Model for Estimating Interactions Between a Treatment and a Large Number of Functional Regressors ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304099,FALSE
Modeling Longitudinal Depressive Symptoms in Community-Based Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304822,FALSE
Integrative Survival Analysis with Uncertain Event Times in Application to a Suicide Risk Study,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300662,FALSE
A New Approach to Functional Regression Mediation Analysis with Application to a Smoking Cessation Intervention,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306792,FALSE
Bayesian Model and Analysis of Particulate Matter Metal Mixtures,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306935,FALSE
A Survival Tree Partition Model Using Latent Gaussian Processes and Laplace Approximations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301769,FALSE
Bayesian Sampling in Constrained Domains,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305257,FALSE
Order-Restricted Bayesian Estimation of Multinomial Counts for Small Areas,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307210,FALSE
Bayesian Inference for the Common Location Parameter of Several Shifted-Exponential Populations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305030,FALSE
Bayesian Analysis of Areal Data with Unknown Adjacencies Using the Stochastic Edge Mixed Effects Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304446,FALSE
Bayesian LASSO for Non-Stationary Gaussian Linear Mixed Effects Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305158,FALSE
On Calibration of Parameter-Only Computer Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306714,FALSE
Computer Model Emulation for High-Dimensional Functional Output from OCO-2 Remote Sensing,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306584,FALSE
Calibration and Analysis of Model Discrepancy in Nuclear Energy Density Functional Simulators,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307154,FALSE
Making an 'Impact' on Shock Physics with Uncertainty Quantification,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306750,FALSE
Spectral-In-Time Formulations for Environmental Spacetime Processes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306819,FALSE
Flexible Regression on Orientation Predictors – Predicting Stress Within Metals,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306908,FALSE
Gaussian Process with Input Location Error and Applications to the Composite Parts Assembly Process,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304570,FALSE
Measurement Systems Analysis for Functional Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304298,FALSE
Objective Comparison of Confidence Bound Methods for Binomial Series System Reliability,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306663,FALSE
Optimal Planning of Step-Stress Accelerated Degradation Test Under Exponential Dispersion Degradation Process,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300630,FALSE
Extracting Practical Value from Experimental Designs Through Simulation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305255,FALSE
A Repairable System with Two Spare Units and Two Repair Facilities Serviced by Two Types of Repairers,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303030,FALSE
Statistical Sampling Plans for Quality Control,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306729,FALSE
The Investigation and Monitoring of Network Using Duality Between Network and Time Series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306827,FALSE
Regularized Estimation of VAR_X Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305334,FALSE
An Efficient Two Step Algorithm for High-Dimensional Change Point Regression Models Without Grid Search,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302941,FALSE
Joint Estimation of Structured Multivariate VAR Modeling,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304172,FALSE
Root Cause Detection Among Anomalous Time Series Using Temporal State Alignment ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304347,FALSE
Recurrent Neural Networks for ARMA Model Selection,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304352,FALSE
Time Series Analysis with Unsupervised Learning,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305006,FALSE
Classification of Longitudinal Unbalanced Data: Growth Mixture Models Vs Conventional Cluster Analysis on Approximated Values at Common Time Points ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305035,FALSE
Feature Selection and Dimension Reduction for Single Cell RNA-Seq Based on a Multinomial Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300663,FALSE
SCINA: Semi-Supervised Analysis of Single Cells in Silico,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304834,FALSE
Flexible Experimental Designs for Valid Single-Cell RNA-Sequencing Experiments Allowing Batch Effects Correction,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305173,FALSE
Correcting Batch Effects in Single Cell RNA Sequencing Data Using Sparse Supervised Canonical Correlation (SCCA) Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306639,FALSE
Single-Cell Transcriptome and Regulome Data Integration,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306624,FALSE
Exponential-Family Embedding with Application to Cell Developmental Trajectories for Single-Cell RNA-Seq Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304353,FALSE
TWO-SIGMA-Geneset: TWO-Component SInGle Cell Model-Based Association Method for Gene Set Testing,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304517,FALSE
Distributional Properties and Estimation in Image Clustering in Spatial Random Fields with Applications,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304171,FALSE
Latent Complex-Valued Autoregressive Model for fMRI Magnitude Time Series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304308,FALSE
ISREA:A Novel Approach for Raman Spectrum Baseline Correction and Its Application on Real Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304883,FALSE
Adaptive Bayesian Factor Spectral Analysis of High--Dimensional Nonstationary Time Series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306382,FALSE
Estimating the Amount of Training Data for a Deep Learning Algorithm to Detect Severe Burns ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307038,FALSE
A New Adaptive Signal Detection Method for Neuroimage Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307227,FALSE
Three-Dimensional Radial Visualization of High-Dimensional Continuous or Discrete Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307725,FALSE
An Imputation Approach for Fitting Random Survival Forests with Interval-Censored Survival Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307732,FALSE
Diagnostic Accuracy Evaluation of Diagnostic Assessment Model in Longitudinal Data: a Simulation Study of Neural Network Approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307736,FALSE
Smoothing Random Forest,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307718,FALSE
Aggregated Pairwise Classification of Statistical Shapes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307719,FALSE
Statistical Optimality of Interpolated Nearest Neighbor Algorithms,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307720,FALSE
Ground Truth? Understanding How Humans Label Records and the Impact of Uncertainty,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307721,FALSE
Block-Wise Partitioning for Extreme Multi-Label Classification,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307724,FALSE
A Statistical Model for Tropical Cyclone Genesis and Assessing Its Differences Between Basins and Climates,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307737,FALSE
Discovery of Gene Regulatory Networks Using Adaptively Selected Gene Perturbation Experiments,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307729,FALSE
Stagewise Generalized Estimating Equations for Varying Coefficient Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307730,FALSE
Stacked Ensemble Learning for Propensity Score Methods in Observational Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307731,FALSE
Predicting Sub-Cellular Location of Plant Protein Using Supervised Machine Learning,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307733,FALSE
"Semi-Supervised, Dynamic Class-Informative Feature Learning",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307734,FALSE
Using Paradata to Explore Users Pathways Through Web Surveys,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307744,FALSE
"Why Machines Matter for Survey and Social Science Researchers: Exploring How Machine Learning Methods Can Be Applied to the Design, Collection and Analysis of Social Science Data",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307738,FALSE
A Computationally Efficient Method for Selecting a Split Questionnaire Design,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307739,FALSE
Assessing the Relationship Between Balanced Sample and Sample Representativity,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307740,FALSE
Trend Analysis for Complex Survey Data with Bayesian Approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307741,FALSE
Applications of R Shiny to Evaluate and Improve Total Survey Quality,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307742,FALSE
Modifying State Sample Sizes for the National Crime Victimization Survey,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307743,FALSE
Small Area Estimates of the Child Population and Poverty in School Districts Using Dirichlet-Multinomial Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307746,FALSE
Re-Examining File-Level Re-Identification Risk Assessment,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307747,FALSE
Small Area Estimation on Fatalistic Beliefs About Cancer Using the Health Information National Trends Survey,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307748,FALSE
Multilevel Models for Assessing the Impact of the Presidential Youth Fitness Program,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307749,FALSE
ADDRESSING DESIGN and ESTIMATION CHALLENGES WHEN USING MRP in PUBLIC HEALTH and BEHAVIORAL SCIENCE APPLICATIONS,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307750,FALSE
Tracking Public Opinion with Twitter: a Critical Comparison of Cross-Sectional and Longitudinal Analyzes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307751,FALSE
Recommendations for Assessing and Evaluating Variable Crosswalks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307752,FALSE
"A Practical Guide to Small Area Estimation, Illustrated Using the Ohio Medicaid Assessment Survey",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307753,FALSE
Benchmarking Mobile App Geofenced Samples: Adjusting for National Coverage and Selection Bias,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307755,FALSE
Investigating the Value of Appending New Types of Big Data to Address-Based Survey Frames and Samples,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307756,FALSE
Identity Disclosure Control in Microdata Release by Post-Randomization,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307757,FALSE
Entrepreneurship Environmental Success Factors in the Textiles and Apparel Industries,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307754,FALSE
Some Tests for the Assessment of Univariate and Multivariate Bioequivalence,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307999,FALSE
A Comparison of Methods to Estimate the Event Rate Based on Longitudinal Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308000,FALSE
"A Bayesian Answers ""Should This Drug Be Approved?""",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308001,FALSE
On Meta-Analytical Methodologies for Spontaneous and Solicited Safety Data Evaluation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308012,FALSE
The Statistics of Synthetically-Controlled Clinical Trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308018,FALSE
Machine Learning Based Methods for Predicting Response and Remission,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301703,FALSE
Nonparametric Bayesian Method for Combination Drugs with Discrete Doses,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304955,FALSE
